Codigo de Cliente,Tipo de Transaccion,Codigo de Transaccion,Monto,Fecha de Documento,Libro Mayor,Fecha de Pago
0000512767,RV,0153048076,7.82,2020-11-03,0012101300,
0000512767,RV,0153048086,0.00,2020-11-03,0012101300,
0000512767,RV,0153048096,0.00,2020-11-03,0012101300,
0000512767,RV,0153048106,0.14,2020-11-03,0012101300,
0000512767,RV,0153048116,0.00,2020-11-03,0012101300,
0000512767,RV,0153048126,36.31,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048136,0.19,2020-11-03,0012101300,
0000512767,RV,0153048146,57.80,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048156,0.01,2020-11-03,0012101300,
0000512767,RV,0153048166,2.51,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048176,0.01,2020-11-03,0012101300,
0000512767,RV,0153048186,273.87,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048196,0.01,2020-11-03,0012101300,
0000512767,RV,0153048206,0.02,2020-11-03,0012101300,
0000512767,RV,0153048216,0.21,2020-11-03,0012101300,
0000512767,RV,0153048226,19.26,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048236,0.01,2020-11-03,0012101300,
0000512767,RV,0153048246,2.40,2020-11-03,0012101300,
0000512767,RV,0153048256,0.42,2020-11-03,0012101300,
0000512767,RV,0153048266,119.33,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048276,3.28,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048286,0.01,2020-11-03,0012101300,
0000512767,RV,0153048296,0.26,2020-11-03,0012101300,
0000512767,RV,0153048306,0.01,2020-11-03,0012101300,
0000512767,RV,0153048316,0.99,2020-11-03,0012101300,
0000512767,RV,0153048326,1.20,2020-11-03,0012101300,
0000512767,RV,0153048336,187.07,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048346,12.90,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048356,0.01,2020-11-03,0012101300,
0000512767,RV,0153048366,37.97,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048376,3.92,2020-11-03,0012101300,
0000512767,RV,0153048386,8.95,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048396,0.14,2020-11-03,0012101300,
0000512767,RV,0153048406,18991.51,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048416,2.10,2020-11-03,0012101300,
0000512767,RV,0153048426,0.04,2020-11-03,0012101300,
0000512767,RV,0153048436,2.60,2020-11-03,0012101300,
0000512767,RV,0153048446,3358.68,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048456,5.64,2020-11-03,0012101300,
0000512767,RV,0153048466,0.01,2020-11-03,0012101300,
0000512767,RV,0153048476,0.08,2020-11-03,0012101300,
0000512767,RV,0153048486,0.29,2020-11-03,0012101300,
0000512767,RV,0153048496,429.64,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048506,0.04,2020-11-03,0012101300,
0000512767,RV,0153048516,0.09,2020-11-03,0012101300,
0000512767,RV,0153048526,0.01,2020-11-03,0012101300,
0000512767,RV,0153048536,1.46,2020-11-03,0012101300,
0000512767,RV,0153048546,2.70,2020-11-03,0012101300,
0000512767,RV,0153048556,228.06,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048566,0.00,2020-11-03,0012101300,
0000512767,RV,0153048576,0.01,2020-11-03,0012101300,
0000512767,RV,0153048586,0.04,2020-11-03,0012101300,
0000512767,RV,0153048596,838.46,2020-11-03,0012101300,2020-12-18
0000512767,RV,0153048606,0.02,2020-11-03,0012101300,
0000512767,RV,0153048616,0.39,2020-11-03,0012101300,
0000512767,RV,0153048626,0.02,2020-11-03,0012101300,
0000512767,RV,0153048636,0.01,2020-11-03,0012101300,
0000512767,RV,0153048646,0.34,2020-11-03,0012101300,
0000512767,RV,0153048656,0.29,2020-11-03,0012101300,
0000512767,RV,0153048666,0.29,2020-11-03,0012101300,
0000504755,RV,0153055205,556661.78,2020-11-04,0012100400,2020-12-19
0000510878,RV,0153055215,295.61,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055225,0.37,2020-11-04,0012101300,
0000510878,RV,0153055235,1.52,2020-11-04,0012101300,
0000510878,RV,0153055245,0.71,2020-11-04,0012101300,
0000510878,RV,0153055255,3.54,2020-11-04,0012101300,
0000510878,RV,0153055265,252.83,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055275,0.03,2020-11-04,0012101300,
0000510878,RV,0153055285,2300.54,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055295,3.94,2020-11-04,0012101300,
0000510878,RV,0153055305,443.64,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055315,2.02,2020-11-04,0012101300,
0000510878,RV,0153055325,2669.63,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055335,1126.43,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055345,0.32,2020-11-04,0012101300,
0000510878,RV,0153055355,1.40,2020-11-04,0012101300,
0000510878,RV,0153055365,8376.46,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055375,0.06,2020-11-04,0012101300,
0000510878,RV,0153055385,0.09,2020-11-04,0012101300,
0000510878,RV,0153055395,0.02,2020-11-04,0012101300,
0000510878,RV,0153055405,78.72,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055415,0.01,2020-11-04,0012101300,
0000510878,RV,0153055425,18.03,2020-11-04,0012101300,
0000510878,RV,0153055435,201.30,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055445,58.24,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055455,4.73,2020-11-04,0012101300,
0000510878,RV,0153055465,0.38,2020-11-04,0012101300,
0000510878,RV,0153055475,3.97,2020-11-04,0012101300,2020-12-19
0000510878,RV,0153055485,0.03,2020-11-04,0012101300,
0000510878,RV,0153055495,0.13,2020-11-04,0012101300,
0000510878,RV,0153055505,0.86,2020-11-04,0012101300,
0000510878,RV,0153055515,0.01,2020-11-04,0012101300,
0000510878,RV,0153055525,0.33,2020-11-04,0012101300,
0000510878,RV,0153055535,1.52,2020-11-04,0012101300,
0000510878,RV,0153055545,0.02,2020-11-04,0012101300,
0000510878,RV,0153055555,0.09,2020-11-04,0012101300,
0000510878,RV,0153055565,0.12,2020-11-04,0012101300,
0000510878,RV,0153055575,5.30,2020-11-04,0012101300,
0000510878,RV,0153055585,0.20,2020-11-04,0012101300,
0000510878,RV,0153055595,0.01,2020-11-04,0012101300,
0000510878,RV,0153055605,3.02,2020-11-04,0012101300,
0000512767,RV,0153055646,191.26,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153055656,0.70,2020-11-04,0012101300,
0000512767,RV,0153055666,0.01,2020-11-04,0012101300,
0000512767,RV,0153055676,1.54,2020-11-04,0012101300,
0000512767,RV,0153055686,0.00,2020-11-04,0012101300,
0000512767,RV,0153055696,23.65,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153055729,0.00,2020-11-04,0012101300,
0000512767,RV,0153055739,4.60,2020-11-04,0012101300,
0000512767,RV,0153055749,0.01,2020-11-04,0012101300,
0000512767,RV,0153055759,255.10,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153055769,0.00,2020-11-04,0012101300,
0000512767,RV,0153055779,0.01,2020-11-04,0012101300,
0000512767,RV,0153055789,321.11,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153055799,0.04,2020-11-04,0012101300,
0000507964,RV,0153055880,4549.66,2020-12-28,0012101300,
0000512767,RV,0153055904,0.00,2020-11-04,0012101300,
0000512767,RV,0153055914,0.22,2020-11-04,0012101300,
0000512767,RV,0153055924,17.59,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153055934,0.00,2020-11-04,0012101300,
0000512767,RV,0153055944,0.03,2020-11-04,0012101300,
0000512767,RV,0153055954,0.36,2020-11-04,0012101300,
0000512767,RV,0153055964,1313.06,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153055974,130.38,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153055984,0.01,2020-11-04,0012101300,
0000512767,RV,0153055994,0.05,2020-11-04,0012101300,
0000512767,RV,0153056004,0.01,2020-11-04,0012101300,
0000512767,RV,0153056014,0.00,2020-11-04,0012101300,
0000512767,RV,0153056024,6.74,2020-11-04,0012101300,
0000512767,RV,0153056034,0.01,2020-11-04,0012101300,
0000512767,RV,0153056044,112.68,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153056054,6.06,2020-11-04,0012101300,
0000512767,RV,0153056064,0.10,2020-11-04,0012101300,
0000512767,RV,0153056074,1799.53,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153056084,27.53,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153056094,1663.31,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153056104,0.00,2020-11-04,0012101300,
0000512767,RV,0153056114,27.45,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153056124,3156.01,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153056134,1625.21,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153056144,56.65,2020-11-04,0012101300,2020-12-19
0000502405,RV,0153056158,12.10,2020-12-22,0012101300,
0000516775,RV,0153056169,13.38,2020-12-22,0012101300,
0000512767,RV,0153056209,0.19,2020-11-04,0012101300,
0000512767,RV,0153056219,5.70,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153056229,74.63,2020-11-04,0012101300,2020-12-19
0000512767,RV,0153056239,0.16,2020-11-04,0012101300,
0000512767,RV,0153056249,0.28,2020-11-04,0012101300,
0000512767,RV,0153056259,0.01,2020-11-04,0012101300,
0000512767,RV,0153056269,0.30,2020-11-04,0012101300,
0000512767,RV,0153056279,0.23,2020-11-04,0012101300,
0000512767,RV,0153056289,0.22,2020-11-04,0012101300,
0000512767,RV,0153056299,0.03,2020-11-04,0012101300,
0000512767,RV,0153056309,3456.91,2020-11-04,0012101300,2020-12-19
0000502769,RV,0153056712,1135257.53,2020-11-05,0012100400,
0000505063,RV,0153056734,20191.52,2020-11-06,0012101300,2020-12-21
0000505063,RV,0153056744,12552.02,2020-11-06,0012101300,2020-12-21
0000505063,RV,0153056754,118.53,2020-11-06,0012101300,
0000505063,RV,0153056764,1.94,2020-11-06,0012101300,
0000507998,RV,0153056777,468731.88,2020-11-05,0012100400,
0000510878,RV,0153056787,1.84,2020-11-05,0012101300,
0000510878,RV,0153056797,1.64,2020-11-05,0012101300,
0000510878,RV,0153059607,8282.09,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059617,0.04,2020-11-05,0012101300,
0000510878,RV,0153059627,111.50,2020-11-05,0012101300,
0000510878,RV,0153059637,16.81,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059647,0.01,2020-11-05,0012101300,
0000510878,RV,0153059657,64.13,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059667,0.38,2020-11-05,0012101300,
0000510878,RV,0153059677,0.28,2020-11-05,0012101300,
0000510878,RV,0153059687,15.80,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059697,0.10,2020-11-05,0012101300,
0000510878,RV,0153059707,8.99,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059717,1.56,2020-11-05,0012101300,
0000510878,RV,0153059727,1.51,2020-11-05,0012101300,
0000510878,RV,0153059737,0.00,2020-11-05,0012101300,
0000510878,RV,0153059747,15916.23,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059757,0.41,2020-11-05,0012101300,
0000510878,RV,0153059767,37.93,2020-11-05,0012101300,
0000510878,RV,0153059777,1.92,2020-11-05,0012101300,
0000510878,RV,0153059787,0.14,2020-11-05,0012101300,
0000510878,RV,0153059797,10958.68,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059807,17.67,2020-11-05,0012101300,
0000510878,RV,0153059817,51.44,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059827,0.02,2020-11-05,0012101300,
0000510878,RV,0153059837,2.60,2020-11-05,0012101300,
0000510878,RV,0153059847,555.28,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059857,0.96,2020-11-05,0012101300,
0000510878,RV,0153059867,0.76,2020-11-05,0012101300,
0000510878,RV,0153059877,286.55,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059887,0.00,2020-11-05,0012101300,
0000510878,RV,0153059897,0.23,2020-11-05,0012101300,
0000510878,RV,0153059907,0.15,2020-11-05,0012101300,
0000510878,RV,0153059917,3.74,2020-11-05,0012101300,
0000510878,RV,0153059927,4434.27,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059937,0.11,2020-11-05,0012101300,
0000510878,RV,0153059947,85.93,2020-11-05,0012101300,
0000510878,RV,0153059957,5.10,2020-11-05,0012101300,
0000510878,RV,0153059967,92.89,2020-11-05,0012101300,2020-12-20
0000510878,RV,0153059977,3.12,2020-11-05,0012101300,
0000512767,RV,0153061039,0.09,2020-11-05,0012101300,
0000512767,RV,0153061049,0.26,2020-11-05,0012101300,
0000512767,RV,0153061059,0.00,2020-11-05,0012101300,
0000512767,RV,0153061069,3.65,2020-11-05,0012101300,
0000512767,RV,0153061079,0.03,2020-11-05,0012101300,
0000512767,RV,0153061089,0.58,2020-11-05,0012101300,
0000512767,RV,0153061099,5.70,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153061909,2.90,2020-11-05,0012101300,
0000512767,RV,0153061919,0.28,2020-11-05,0012101300,
0000512767,RV,0153061929,1.72,2020-11-05,0012101300,
0000512767,RV,0153061939,0.90,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153061949,24.49,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153061959,9.65,2020-11-05,0012101300,
0000512767,RV,0153061969,0.02,2020-11-05,0012101300,
0000512767,RV,0153061979,0.20,2020-11-05,0012101300,
0000512767,RV,0153061989,3.85,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153061999,0.00,2020-11-05,0012101300,
0000512767,RV,0153062009,0.17,2020-11-05,0012101300,
0000512767,RV,0153062019,0.03,2020-11-05,0012101300,
0000512767,RV,0153062029,383.84,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153062039,12.23,2020-11-05,0012101300,
0000512767,RV,0153062049,55.43,2020-11-05,0012101300,
0000512767,RV,0153062059,0.32,2020-11-05,0012101300,
0000512767,RV,0153062069,72.21,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153062079,1.19,2020-11-05,0012101300,
0000512767,RV,0153062089,0.21,2020-11-05,0012101300,
0000512767,RV,0153062099,0.30,2020-11-05,0012101300,
0000512767,RV,0153062109,33.32,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153062119,0.02,2020-11-05,0012101300,
0000512767,RV,0153062129,0.11,2020-11-05,0012101300,
0000512767,RV,0153062139,0.95,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153062149,1079.15,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153062159,0.01,2020-11-05,0012101300,
0000512767,RV,0153062169,1.02,2020-11-05,0012101300,2020-12-20
0000512767,RV,0153062179,1.19,2020-11-05,0012101300,
0000512767,RV,0153062189,23.02,2020-11-05,0012101300,2020-12-20
0000516775,RV,0153062304,416.73,2020-11-06,0012101300,
0000507494,RV,0153062605,1167.97,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062615,1791.91,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062625,39.79,2020-11-06,0012101300,
0000507494,RV,0153062635,0.64,2020-11-06,0012101300,
0000507494,RV,0153062645,3.58,2020-11-06,0012101300,
0000507494,RV,0153062655,1.14,2020-11-06,0012101300,
0000507494,RV,0153062665,0.53,2020-11-06,0012101300,
0000507494,RV,0153062675,0.93,2020-11-06,0012101300,
0000507494,RV,0153062685,74062.91,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062695,0.60,2020-11-06,0012101300,
0000507494,RV,0153062705,1.87,2020-11-06,0012101300,
0000507494,RV,0153062715,299.00,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062725,12.78,2020-11-06,0012101300,
0000507494,RV,0153062735,2.61,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062745,0.81,2020-11-06,0012101300,
0000507494,RV,0153062755,64616.11,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062765,0.98,2020-11-06,0012101300,
0000507494,RV,0153062775,12.24,2020-11-06,0012101300,
0000507494,RV,0153062785,0.25,2020-11-06,0012101300,
0000507494,RV,0153062795,19323.00,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062805,0.00,2020-11-06,0012101300,
0000507494,RV,0153062815,0.96,2020-11-06,0012101300,
0000507494,RV,0153062825,0.01,2020-11-06,0012101300,
0000507494,RV,0153062835,965.13,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062845,3033.71,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062855,0.49,2020-11-06,0012101300,
0000507494,RV,0153062865,2.84,2020-11-06,0012101300,
0000507494,RV,0153062875,12752.95,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062885,3.07,2020-11-06,0012101300,
0000507494,RV,0153062895,1.47,2020-11-06,0012101300,
0000507494,RV,0153062905,5576.62,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062915,881.13,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062925,6.13,2020-11-06,0012101300,
0000507494,RV,0153062935,0.96,2020-11-06,0012101300,
0000507494,RV,0153062945,3.01,2020-11-06,0012101300,
0000507494,RV,0153062955,175.20,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062965,11.90,2020-11-06,0012101300,
0000507494,RV,0153062975,1048.59,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153062985,3.66,2020-11-06,0012101300,
0000507494,RV,0153062995,3345.93,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063005,4.16,2020-11-06,0012101300,
0000507494,RV,0153063015,0.19,2020-11-06,0012101300,
0000507494,RV,0153063025,8.68,2020-11-06,0012101300,
0000507494,RV,0153063035,0.12,2020-11-06,0012101300,
0000507494,RV,0153063045,1.20,2020-11-06,0012101300,
0000507494,RV,0153063055,3.70,2020-11-06,0012101300,
0000507494,RV,0153063065,181134.84,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063075,1.82,2020-11-06,0012101300,
0000507494,RV,0153063085,5.85,2020-11-06,0012101300,
0000507494,RV,0153063095,35.17,2020-11-06,0012101300,
0000507494,RV,0153063105,2.23,2020-11-06,0012101300,
0000507494,RV,0153063115,7406.29,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063125,58457.43,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063135,2.71,2020-11-06,0012101300,
0000507494,RV,0153063145,15477.02,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063155,4.63,2020-11-06,0012101300,
0000507494,RV,0153063165,4478.33,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063175,1.12,2020-11-06,0012101300,
0000507494,RV,0153063185,11765.02,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063195,8447.25,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063205,0.73,2020-11-06,0012101300,
0000507494,RV,0153063215,6201.08,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063225,4.11,2020-11-06,0012101300,
0000507494,RV,0153063235,8271.61,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063245,16.97,2020-11-06,0012101300,
0000507494,RV,0153063255,22995.50,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063265,1.37,2020-11-06,0012101300,
0000507494,RV,0153063275,4446.14,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063285,13.22,2020-11-06,0012101300,
0000507494,RV,0153063295,8.39,2020-11-06,0012101300,
0000507494,RV,0153063305,2021.49,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063315,19.57,2020-11-06,0012101300,
0000507494,RV,0153063325,18.09,2020-11-06,0012101300,
0000507494,RV,0153063335,4661.11,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063345,11899.98,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063355,13.80,2020-11-06,0012101300,
0000507494,RV,0153063365,2521.89,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063375,59.64,2020-11-06,0012101300,
0000507494,RV,0153063385,16962.33,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063395,0.91,2020-11-06,0012101300,
0000507494,RV,0153063405,24.02,2020-11-06,0012101300,
0000507494,RV,0153063415,0.32,2020-11-06,0012101300,
0000507494,RV,0153063425,0.45,2020-11-06,0012101300,
0000507494,RV,0153063435,1.15,2020-11-06,0012101300,
0000507494,RV,0153063445,7.70,2020-11-06,0012101300,
0000507494,RV,0153063455,3.41,2020-11-06,0012101300,
0000507494,RV,0153063465,8654.76,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063475,7.16,2020-11-06,0012101300,
0000507494,RV,0153063485,18.94,2020-11-06,0012101300,
0000507494,RV,0153063495,378648.90,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063505,8.74,2020-11-06,0012101300,
0000507494,RV,0153063515,0.76,2020-11-06,0012101300,
0000507494,RV,0153063525,4010.13,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063535,0.07,2020-11-06,0012101300,
0000507494,RV,0153063545,1.04,2020-11-06,0012101300,
0000507494,RV,0153063555,4.04,2020-11-06,0012101300,
0000507494,RV,0153063565,0.00,2020-11-06,0012101300,
0000507494,RV,0153063575,41.54,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063585,44.12,2020-11-06,0012101300,
0000507494,RV,0153063595,25.82,2020-11-06,0012101300,
0000507494,RV,0153063605,23.92,2020-11-06,0012101300,
0000507494,RV,0153063615,18.15,2020-11-06,0012101300,
0000507494,RV,0153063625,6.46,2020-11-06,0012101300,
0000507494,RV,0153063635,2.51,2020-11-06,0012101300,
0000507494,RV,0153063645,13441.29,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063655,87704.95,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063665,1.60,2020-11-06,0012101300,
0000507494,RV,0153063675,3792.37,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063685,7.03,2020-11-06,0012101300,
0000507494,RV,0153063695,23.74,2020-11-06,0012101300,
0000507494,RV,0153063705,1.79,2020-11-06,0012101300,
0000507494,RV,0153063715,3155.23,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063725,2958.97,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063735,0.27,2020-11-06,0012101300,
0000507494,RV,0153063745,1849.36,2020-11-06,0012101300,2020-12-21
0000507494,RV,0153063755,10.55,2020-11-06,0012101300,
0000507494,RV,0153063765,17.33,2020-11-06,0012101300,
0000507494,RV,0153063775,904.32,2020-11-06,0012101300,2020-12-21
