JENumber,FechaEfectiva,Mes,CuentaContable,Monto,Usuario,FechaEntrada
0400012418,20200309,03,0046940001,9.16,PR_LTORRESL,20200309
0400012418,20200309,03,0046940001,37.47,PR_LTORRESL,20200309
0400012419,20200309,03,0042100100,-55.67,PR_LTORRESL,20200309
0400012419,20200309,03,0046940001,35.67,PR_LTORRESL,20200309
0400012419,20200309,03,0046940001,0.4,PR_LTORRESL,20200309
0400012419,20200309,03,0025010000,19.6,PR_LTORRESL,20200309
0400012420,20200310,03,0042100100,-250,MRESENDEZ,20200310
0400012420,20200310,03,0046940001,45.22,MRESENDEZ,20200310
0400012420,20200310,03,0025010000,5.53,MRESENDEZ,20200310
0400012420,20200310,03,0046940001,7.8,MRESENDEZ,20200310
0400012420,20200310,03,0025010000,0.5,MRESENDEZ,20200310
0400012420,20200310,03,0061500101,0.45,MRESENDEZ,20200310
0400012420,20200310,03,0046940001,81.23,MRESENDEZ,20200310
0400012420,20200310,03,0025010000,8.41,MRESENDEZ,20200310
0400012420,20200310,03,0061500101,1.53,MRESENDEZ,20200310
0400012420,20200310,03,0046940001,36.74,MRESENDEZ,20200310
0400012420,20200310,03,0025010000,4.49,MRESENDEZ,20200310
0400012420,20200310,03,0046940001,32.35,MRESENDEZ,20200310
0400012420,20200310,03,0025010000,3.96,MRESENDEZ,20200310
0400012420,20200310,03,0046940001,19.41,MRESENDEZ,20200310
0400012420,20200310,03,0025010000,2.38,MRESENDEZ,20200310
0400012421,20200310,03,0042100100,-125,MRESENDEZ,20200310
0400012421,20200310,03,0046940001,73.68,MRESENDEZ,20200310
0400012421,20200310,03,0025010000,51.32,MRESENDEZ,20200310
0400012422,20200310,03,0042100100,-2131.36,PR_LTORRESL,20200310
0400012422,20200310,03,0046940001,310,PR_LTORRESL,20200310
0400012422,20200310,03,0046940001,632,PR_LTORRESL,20200310
0400012422,20200310,03,0046940001,687,PR_LTORRESL,20200310
0400012422,20200310,03,0046940001,196,PR_LTORRESL,20200310
0400012422,20200310,03,0046940001,31.08,PR_LTORRESL,20200310
0400012422,20200310,03,0026010000,20.95,PR_LTORRESL,20200310
0400012422,20200310,03,0046940001,63.37,PR_LTORRESL,20200310
0400012422,20200310,03,0026010000,42.72,PR_LTORRESL,20200310
0400012422,20200310,03,0046940001,68.9,PR_LTORRESL,20200310
0400012422,20200310,03,0026010000,46.45,PR_LTORRESL,20200310
0400012422,20200310,03,0046940001,19.65,PR_LTORRESL,20200310
0400012422,20200310,03,0026010000,13.24,PR_LTORRESL,20200310
0400012423,20200313,03,0042100100,-559.5,PR_LTORRESL,20200313
0400012423,20200313,03,0046940001,559.5,PR_LTORRESL,20200313
0400012424,20200313,03,0042100100,-436.35,PR_LTORRESL,20200313
0400012424,20200313,03,0046940001,260,PR_LTORRESL,20200313
0400012424,20200313,03,0046940001,70.38,PR_LTORRESL,20200313
0400012424,20200313,03,0063400101,105.97,PR_LTORRESL,20200313
0400012425,20200313,03,0042100100,-78.96,PR_LTORRESL,20200313
0400012425,20200313,03,0046940001,78.96,PR_LTORRESL,20200313
0400012426,20200313,03,0042100100,-78.05,PR_LTORRESL,20200313
0400012426,20200313,03,0046940001,70,PR_LTORRESL,20200313
0400012426,20200313,03,0063400101,8.05,PR_LTORRESL,20200313
0400012427,20200313,03,0042100100,-1792.96,MRESENDEZ,20200313
0400012427,20200313,03,0046940001,1792.96,MRESENDEZ,20200313
0400012428,20200313,03,0042100100,-1315,MRESENDEZ,20200313
0400012428,20200313,03,0046940001,1315,MRESENDEZ,20200313
0400012429,20200313,03,0042100100,-1315,MRESENDEZ,20200313
0400012429,20200313,03,0046940001,1315,MRESENDEZ,20200313
0400012430,20200313,03,0042100100,-14,PR_LTORRESL,20200313
0400012430,20200313,03,0046940001,14,PR_LTORRESL,20200313
0400012431,20200313,03,0042100100,-1089.82,PR_LTORRESL,20200313
0400012431,20200313,03,0046940001,261.16,PR_LTORRESL,20200313
0400012431,20200313,03,0046940001,786.36,PR_LTORRESL,20200313
0400012431,20200313,03,0046940001,78.82,PR_LTORRESL,20200313
0400012431,20200313,03,0026010000,-36.52,PR_LTORRESL,20200313
0400012432,20200313,03,0042100100,-390,PR_LTORRESL,20200313
0400012432,20200313,03,0046940001,390,PR_LTORRESL,20200313
0400012433,20200313,03,0042100100,-1315,MRESENDEZ,20200313
0400012433,20200313,03,0046940001,1315,MRESENDEZ,20200313
0400012434,20200313,03,0042100100,-372.5,PR_LTORRESL,20200313
0400012434,20200313,03,0046940001,447,PR_LTORRESL,20200313
0400012434,20200313,03,0063400101,-74.5,PR_LTORRESL,20200313
0400012435,20200313,03,0042100100,-2630,MRESENDEZ,20200313
0400012435,20200313,03,0046940001,2630,MRESENDEZ,20200313
0400012436,20200313,03,0042100100,-459.5,PR_LTORRESL,20200313
0400012436,20200313,03,0046940001,94.5,PR_LTORRESL,20200313
0400012436,20200313,03,0063400101,23.02,PR_LTORRESL,20200313
0400012436,20200313,03,0046940001,63,PR_LTORRESL,20200313
0400012436,20200313,03,0063400101,15.35,PR_LTORRESL,20200313
0400012436,20200313,03,0046940001,212,PR_LTORRESL,20200313
0400012436,20200313,03,0063400101,51.63,PR_LTORRESL,20200313
0400012437,20200314,03,0042100100,-125,MRESENDEZ,20200314
0400012437,20200314,03,0025010000,21,MRESENDEZ,20200314
0400012437,20200314,03,0025010000,21,MRESENDEZ,20200314
0400012437,20200314,03,0025010000,10.97,MRESENDEZ,20200314
0400012437,20200314,03,0061500101,10.03,MRESENDEZ,20200314
0400012437,20200314,03,0025010000,21,MRESENDEZ,20200314
0400012437,20200314,03,0025010000,21,MRESENDEZ,20200314
0400012437,20200314,03,0025010000,20,MRESENDEZ,20200314
0400012438,20200314,03,0042100100,-125,MRESENDEZ,20200314
0400012438,20200314,03,0046940001,124.4,MRESENDEZ,20200314
0400012438,20200314,03,0025010000,0.6,MRESENDEZ,20200314
0400012439,20200314,03,0042100100,-375,MRESENDEZ,20200314
0400012439,20200314,03,0046940001,61.5,MRESENDEZ,20200314
0400012439,20200314,03,0025010000,21.62,MRESENDEZ,20200314
0400012439,20200314,03,0046940001,7.7,MRESENDEZ,20200314
0400012439,20200314,03,0025010000,2.69,MRESENDEZ,20200314
0400012439,20200314,03,0046940001,52.79,MRESENDEZ,20200314
0400012439,20200314,03,0025010000,18.56,MRESENDEZ,20200314
0400012439,20200314,03,0046940001,15.37,MRESENDEZ,20200314
0400012439,20200314,03,0025010000,5.4,MRESENDEZ,20200314
0400012439,20200314,03,0046940001,56.88,MRESENDEZ,20200314
0400012439,20200314,03,0025010000,19.98,MRESENDEZ,20200314
0400012439,20200314,03,0046940001,12.19,MRESENDEZ,20200314
0400012439,20200314,03,0025010000,4.29,MRESENDEZ,20200314
0400012439,20200314,03,0046940001,71.05,MRESENDEZ,20200314
0400012439,20200314,03,0025010000,24.98,MRESENDEZ,20200314
0400012440,20200314,03,0042100100,-600,PR_LTORRESL,20200314
0400012440,20200314,03,0046940001,600,PR_LTORRESL,20200314
0400012441,20200314,03,0042100100,-565.02,PR_LTORRESL,20200314
0400012441,20200314,03,0046940001,516,PR_LTORRESL,20200314
0400012441,20200314,03,0046940001,52,PR_LTORRESL,20200314
0400012441,20200314,03,0026010000,-2.98,PR_LTORRESL,20200314
0400012442,20200314,03,0042100100,-2647.06,PR_MADOTOR,20200314
0400012442,20200314,03,0046920300,2647.06,PR_MADOTOR,20200314
0400012443,20200315,03,0042100100,-50.85,PR_LTORRESL,20200315
0400012443,20200315,03,0046940001,50.85,PR_LTORRESL,20200315
0400012444,20200315,03,0042100100,-1984,PR_MADOTOR,20200315
0400012444,20200315,03,0040190200,1984,PR_MADOTOR,20200315
0400012445,20200315,03,0042100100,-1029,PR_MADOTOR,20200315
0400012445,20200315,03,0046920100,1029,PR_MADOTOR,20200315
0400012446,20200316,03,0042100100,-501.5,MRESENDEZ,20200316
0400012446,20200316,03,0046940001,443,MRESENDEZ,20200316
0400012446,20200316,03,0046940001,36,MRESENDEZ,20200316
0400012446,20200316,03,0026010000,22.5,MRESENDEZ,20200316
0400012447,20200316,03,0042100100,-36557.9,MRESENDEZ,20200316
0400012447,20200316,03,0046940001,36557.9,MRESENDEZ,20200316
0400012448,20200316,03,0042100100,-37113.45,MRESENDEZ,20200316
0400012448,20200316,03,0046940001,37113.45,MRESENDEZ,20200316
0400012449,20200316,03,0042100100,-35961.7,MRESENDEZ,20200316
0400012449,20200316,03,0046940001,35961.7,MRESENDEZ,20200316
0400012450,20200316,03,0042100100,-35839.75,MRESENDEZ,20200316
0400012450,20200316,03,0046940001,35839.75,MRESENDEZ,20200316
0400012451,20200316,03,0042100100,-39353,MRESENDEZ,20200316
0400012451,20200316,03,0046940001,39353,MRESENDEZ,20200316
0400012452,20200321,03,0042100100,-2943.68,PR_MADOTOR,20200321
0400012452,20200321,03,0046920300,2943.68,PR_MADOTOR,20200321
0400012453,20200321,03,0042100100,-461.97,PR_LTORRESL,20200321
0400012453,20200321,03,0046940001,458.97,PR_LTORRESL,20200321
0400012453,20200321,03,0046940001,3,PR_LTORRESL,20200321
0400012454,20200322,03,0042100100,-80,PR_MADOTOR,20200322
0400012454,20200322,03,0046920400,80,PR_MADOTOR,20200322
0400012455,20200322,03,0042100100,-3095,PR_MADOTOR,20200322
0400012455,20200322,03,0046920300,3095,PR_MADOTOR,20200322
0400012456,20200322,03,0042100100,-2652.97,PR_MADOTOR,20200322
0400012456,20200322,03,0046920300,2652.97,PR_MADOTOR,20200322
0400012457,20200323,03,0042100100,-156.48,MRESENDEZ,20200323
0400012457,20200323,03,0046940001,156.48,MRESENDEZ,20200323
0400012458,20200323,03,0042100100,-74.76,MRESENDEZ,20200323
0400012458,20200323,03,0046940001,74.72,MRESENDEZ,20200323
0400012458,20200323,03,0063400101,0.04,MRESENDEZ,20200323
0400012459,20200324,03,0042100100,-750,PR_LTORRESL,20200324
0400012459,20200324,03,0046940001,627.72,PR_LTORRESL,20200324
0400012459,20200324,03,0024010000,-127.72,PR_LTORRESL,20200324
0400012459,20200324,03,0063000100,250,PR_LTORRESL,20200324
0400012460,20200324,03,0042100100,-250,PR_LTORRESL,20200324
0400012460,20200324,03,0046940001,160.8,PR_LTORRESL,20200324
0400012460,20200324,03,0024010000,-35.8,PR_LTORRESL,20200324
0400012460,20200324,03,0046940001,159.24,PR_LTORRESL,20200324
0400012460,20200324,03,0024010000,-34.24,PR_LTORRESL,20200324
0400012461,20200324,03,0042100100,-375,PR_LTORRESL,20200324
0400012461,20200324,03,0046940001,322.32,PR_LTORRESL,20200324
0400012461,20200324,03,0024010000,-72.32,PR_LTORRESL,20200324
0400012461,20200324,03,0046940001,160.08,PR_LTORRESL,20200324
0400012461,20200324,03,0024010000,-35.08,PR_LTORRESL,20200324
0400012462,20200324,03,0042100100,-125,PR_MADOTOR,20200324
0400012462,20200324,03,0063000100,125,PR_MADOTOR,20200324
0400012463,20200324,03,0042100100,-125,PR_MADOTOR,20200324
0400012463,20200324,03,0063000100,125,PR_MADOTOR,20200324
0400012464,20200324,03,0042100100,-100,PR_MADOTOR,20200324
0400012464,20200324,03,0065900200,100,PR_MADOTOR,20200324
0400012465,20200324,03,0042100100,-55,PR_MADOTOR,20200324
0400012465,20200324,03,0065900200,55,PR_MADOTOR,20200324
0400012466,20200327,03,0042100100,-3149.06,PR_LTORRESL,20200327
0400012466,20200327,03,0046940001,178.36,PR_LTORRESL,20200327
0400012466,20200327,03,0046940001,356.73,PR_LTORRESL,20200327
0400012466,20200327,03,0046940001,1696.46,PR_LTORRESL,20200327
0400012466,20200327,03,0046940001,713.45,PR_LTORRESL,20200327
0400012466,20200327,03,0046940001,35.45,PR_LTORRESL,20200327
0400012466,20200327,03,0046940001,168.61,PR_LTORRESL,20200327
0400012467,20200327,03,0042100100,-1561.4,PR_LTORRESL,20200327
0400012467,20200327,03,0046940001,1070.18,PR_LTORRESL,20200327
0400012467,20200327,03,0046940001,350.06,PR_LTORRESL,20200327
0400012467,20200327,03,0025010000,0.01,PR_LTORRESL,20200327
0400012467,20200327,03,0046940001,106.36,PR_LTORRESL,20200327
0400012467,20200327,03,0046940001,34.79,PR_LTORRESL,20200327
0400012468,20200327,03,0042100100,-1761.41,PR_LTORRESL,20200327
0400012468,20200327,03,0046940001,1070.18,PR_LTORRESL,20200327
0400012468,20200327,03,0046940001,565.49,PR_LTORRESL,20200327
0400012468,20200327,03,0046940001,12,PR_LTORRESL,20200327
0400012468,20200327,03,0025010000,100,PR_LTORRESL,20200327
0400012468,20200327,03,0046940001,13.73,PR_LTORRESL,20200327
0400012468,20200327,03,0025010000,0.01,PR_LTORRESL,20200327
0400012469,20200327,03,0042100100,-560.09,PR_LTORRESL,20200327
0400012469,20200327,03,0046940001,535.09,PR_LTORRESL,20200327
0400012469,20200327,03,0046940001,18.25,PR_LTORRESL,20200327
0400012469,20200327,03,0025010000,6.75,PR_LTORRESL,20200327
0400012470,20200327,03,0042100100,-2737.62,PR_LTORRESL,20200327
0400012470,20200327,03,0046940001,1426.91,PR_LTORRESL,20200327
0400012470,20200327,03,0046940001,753.99,PR_LTORRESL,20200327
0400012470,20200327,03,0025010000,-0.01,PR_LTORRESL,20200327
0400012470,20200327,03,0046940001,356.73,PR_LTORRESL,20200327
0400012470,20200327,03,0046940001,24,PR_LTORRESL,20200327
0400012470,20200327,03,0025010000,48.51,PR_LTORRESL,20200327
0400012470,20200327,03,0046940001,18.31,PR_LTORRESL,20200327
0400012470,20200327,03,0025010000,48.51,PR_LTORRESL,20200327
0400012470,20200327,03,0046940001,12.16,PR_LTORRESL,20200327
0400012470,20200327,03,0025010000,48.51,PR_LTORRESL,20200327
0400012471,20200327,03,0042100100,-257.24,PR_LTORRESL,20200327
0400012471,20200327,03,0046940001,178.36,PR_LTORRESL,20200327
0400012471,20200327,03,0046940001,5.63,PR_LTORRESL,20200327
0400012471,20200327,03,0025010000,73.25,PR_LTORRESL,20200327
0400012472,20200327,03,0042100100,-1988.77,PR_LTORRESL,20200327
0400012472,20200327,03,0046940001,356.73,PR_LTORRESL,20200327
0400012472,20200327,03,0046940001,713.45,PR_LTORRESL,20200327
0400012472,20200327,03,0046940001,178.36,PR_LTORRESL,20200327
0400012472,20200327,03,0046940001,188.5,PR_LTORRESL,20200327
0400012472,20200327,03,0046940001,356.73,PR_LTORRESL,20200327
0400012472,20200327,03,0046940001,11.25,PR_LTORRESL,20200327
0400012472,20200327,03,0025010000,39.38,PR_LTORRESL,20200327
0400012472,20200327,03,0046940001,17.33,PR_LTORRESL,20200327
0400012472,20200327,03,0025010000,43.33,PR_LTORRESL,20200327
0400012472,20200327,03,0046940001,4.33,PR_LTORRESL,20200327
0400012472,20200327,03,0025010000,39.38,PR_LTORRESL,20200327
0400012472,20200327,03,0046940001,4.58,PR_LTORRESL,20200327
0400012472,20200327,03,0025010000,35.42,PR_LTORRESL,20200327
0400012473,20200327,03,0042100100,-635.09,PR_LTORRESL,20200327
0400012473,20200327,03,0046940001,535.09,PR_LTORRESL,20200327
0400012473,20200327,03,0046940001,16.88,PR_LTORRESL,20200327
0400012473,20200327,03,0025010000,83.12,PR_LTORRESL,20200327
0400012474,20200327,03,0042100100,26.33,PR_MADOTOR,20200327
0400012474,20200327,03,0065900109,-26.33,PR_MADOTOR,20200327
0400012475,20200328,03,0042100100,-14832,PR_MADOTOR,20200328
0400012475,20200328,03,0046940800,14400,PR_MADOTOR,20200328
0400012475,20200328,03,0046940800,432,PR_MADOTOR,20200328
0400012476,20200328,03,0042100100,-8428,PR_MADOTOR,20200328
0400012476,20200328,03,0038900200,8428,PR_MADOTOR,20200328
0400012477,20200329,03,0042100100,-328.46,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,29.11,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,4.46,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,29.11,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,4.46,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,55.66,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,8.53,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,25.64,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,3.93,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,65.36,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,10.02,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,16.94,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,2.61,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,16.95,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,2.6,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,23.02,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,3.53,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,15.35,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,2.35,MRESENDEZ,20200329
0400012477,20200329,03,0046940001,7.65,MRESENDEZ,20200329
0400012477,20200329,03,0025010000,0.86,MRESENDEZ,20200329
0400012477,20200329,03,0061500101,0.32,MRESENDEZ,20200329
0400012478,20200329,03,0042100100,-38187.75,MRESENDEZ,20200329
0400012478,20200329,03,0046940001,38187.75,MRESENDEZ,20200329
0400012479,20200330,03,0042100100,26.33,PR_MADOTOR,20200330
0400012479,20200330,03,0065900109,-26.33,PR_MADOTOR,20200330
0400012480,20200331,03,0042100100,-39058,MRESENDEZ,20200403
0400012480,20200331,03,0046940001,39058,MRESENDEZ,20200403
0400012481,20200331,03,0042100100,-38763,MRESENDEZ,20200403
0400012481,20200331,03,0046940001,38763,MRESENDEZ,20200403
0400012482,20200331,03,0042100100,-38453.25,MRESENDEZ,20200403
0400012482,20200331,03,0046940001,38453.25,MRESENDEZ,20200403
0400012483,20200331,03,0042100100,-36435.95,MRESENDEZ,20200403
0400012483,20200331,03,0046940001,36435.95,MRESENDEZ,20200403
0400012484,20200331,03,0042100100,-36950.85,MRESENDEZ,20200403
0400012484,20200331,03,0046940001,36950.85,MRESENDEZ,20200403
0400012485,20200331,03,0042100100,-136.52,MRESENDEZ,20200404
0400012485,20200331,03,0046940001,112.8,MRESENDEZ,20200404
0400012485,20200331,03,0046940001,23.72,MRESENDEZ,20200404
0400012486,20200331,03,0042100100,-1778.88,MRESENDEZ,20200404
0400012486,20200331,03,0046940001,1778.88,MRESENDEZ,20200404
0400012487,20200331,03,0042100100,-1315,MRESENDEZ,20200404
0400012487,20200331,03,0046940001,1315,MRESENDEZ,20200404
0400012488,20200331,03,0042100100,-613.84,PR_LTORRESL,20200405
0400012488,20200331,03,0046940001,520,PR_LTORRESL,20200405
0400012488,20200331,03,0063400101,93.84,PR_LTORRESL,20200405
0400012489,20200331,03,0042100100,-2085,PR_LTORRESL,20200405
0400012489,20200331,03,0046940001,2085,PR_LTORRESL,20200405
0400012490,20200331,03,0042100100,-795,PR_LTORRESL,20200405
0400012490,20200331,03,0046940001,795,PR_LTORRESL,20200405
0400012491,20200406,04,0042100100,-2229.47,PR_LTORRESL,20200406
0400012491,20200406,04,0046940001,1551,PR_LTORRESL,20200406
0400012491,20200406,04,0046940001,564,PR_LTORRESL,20200406
0400012491,20200406,04,0046940001,154.73,PR_LTORRESL,20200406
0400012491,20200406,04,0026010000,-70.79,PR_LTORRESL,20200406
0400012491,20200406,04,0046940001,56.27,PR_LTORRESL,20200406
0400012491,20200406,04,0026010000,-25.74,PR_LTORRESL,20200406
0400012492,20200406,04,0042100100,-1541.87,PR_LTORRESL,20200406
0400012492,20200406,04,0046940001,1520,PR_LTORRESL,20200406
0400012492,20200406,04,0046940001,200,PR_LTORRESL,20200406
0400012492,20200406,04,0063400101,-178.13,PR_LTORRESL,20200406
0400012493,20200411,04,0042100100,-500,PR_LTORRESL,20200411
0400012493,20200411,04,0046940001,326.22,PR_LTORRESL,20200411
0400012493,20200411,04,0024010000,-76.22,PR_LTORRESL,20200411
0400012493,20200411,04,0063000100,250,PR_LTORRESL,20200411
0400012494,20200411,04,0042100100,-375,PR_LTORRESL,20200411
0400012494,20200411,04,0046940001,314.22,PR_LTORRESL,20200411
0400012494,20200411,04,0024010000,60.78,PR_LTORRESL,20200411
0400012495,20200411,04,0042100100,-250,PR_LTORRESL,20200411
0400012495,20200411,04,0046940001,156.42,PR_LTORRESL,20200411
0400012495,20200411,04,0024010000,-31.42,PR_LTORRESL,20200411
0400012495,20200411,04,0046940001,157.68,PR_LTORRESL,20200411
0400012495,20200411,04,0024010000,-32.68,PR_LTORRESL,20200411
0400012496,20200411,04,0042100100,-125,PR_MADOTOR,20200411
0400012496,20200411,04,0063000100,125,PR_MADOTOR,20200411
0400012497,20200411,04,0042100100,-125,PR_MADOTOR,20200411
0400012497,20200411,04,0063000100,125,PR_MADOTOR,20200411
0400012498,20200411,04,0042100100,-125,PR_MADOTOR,20200411
0400012498,20200411,04,0063000100,125,PR_MADOTOR,20200411
0400012499,20200411,04,0042100100,-125,PR_MADOTOR,20200411
0400012499,20200411,04,0063000100,125,PR_MADOTOR,20200411
0400012500,20200411,04,0042100100,-3075.76,PR_MADOTOR,20200411
0400012500,20200411,04,0046920300,3075.76,PR_MADOTOR,20200411
0400012501,20200411,04,0042100100,-2703.7,PR_MADOTOR,20200411
0400012501,20200411,04,0046920300,2703.7,PR_MADOTOR,20200411
0400012502,20200411,04,0042100100,-330,PR_MADOTOR,20200411
0400012502,20200411,04,0064600101,330,PR_MADOTOR,20200411
0400012503,20200411,04,0042100100,-629.56,PR_LTORRESL,20200411
0400012503,20200411,04,0046940001,578,PR_LTORRESL,20200411
0400012503,20200411,04,0046940001,58,PR_LTORRESL,20200411
0400012503,20200411,04,0026010000,-6.44,PR_LTORRESL,20200411
0400012504,20200411,04,0042100100,-1212.71,PR_LTORRESL,20200411
0400012504,20200411,04,0046940001,1050,PR_LTORRESL,20200411
0400012504,20200411,04,0046940001,105,PR_LTORRESL,20200411
0400012504,20200411,04,0026010000,57.71,PR_LTORRESL,20200411
0400012505,20200411,04,0042100100,-188.59,PR_LTORRESL,20200411
0400012505,20200411,04,0046940001,159.5,PR_LTORRESL,20200411
0400012505,20200411,04,0046940001,25,PR_LTORRESL,20200411
0400012505,20200411,04,0026010000,4.09,PR_LTORRESL,20200411
0400012506,20200411,04,0042100100,-55.21,PR_LTORRESL,20200411
